Unnamed: 0.1,Unnamed: 0,file,orgText,outText,WER
4540,4540,meisterfloh/meisterfloh_1913.wav,als sie zu atem kam und die sprache wiedergewann »soll« sprach sie »soll man nicht lachen über das kleine närrische ding –,als sie zu atem kamen und die sprache wiedergewonnen werden soll ich brasil soll man nicht lachen über das kleine närrische ding ,0.3636363636363637
4541,4541,meisterfloh/meisterfloh_1914.wav,nein solche liebe gibt es gar nicht mehr auf erden – denken sie sich herr tyss« –,nein solche liebe gibt es gar nicht mehr auf ihren denken sie sich eher düster ,0.29411764705882354
4542,4542,meisterfloh/meisterfloh_1915.wav,die alte   aufs neue dem peregrinus wollte die geduld ausgehen endlich brachte er dann mit mühe heraus,die alte lachte aufs neue dem peregrinus wollte die geduld ausgeben endlich brachte er dann mit mühe heraus ,0.1176470588235294
4543,4543,meisterfloh/meisterfloh_1916.wav,dass die kleine prinzess in dem wahne stehe dass er herr peregrinus tyss durchaus die alte heiraten wolle,dass die kleine prinzessin diana warne stehe das eric peregrinus tüchtig doch durchaus die alte heiraten wolle ,0.5
4544,4544,meisterfloh/meisterfloh_1917.wav,und dass sie die alte ihr aufs feierlichste versprechen müssen seine hand auszuschlagen –,und dass sie die alte ihr aufs feierlichste versprechen müssen seine hand auszuschlachten  ,0.14285714285714285
4545,4545,meisterfloh/meisterfloh_1918.wav,dem peregrinus war es als sei er in ein böses hexenwesen verflochten und es wurde ihm so unheimlich zumute,dem peregrinus war es als sei er uns ein böses hexen besen verflochten und es wurde immer schon unheimlich zumute ,0.2631578947368421
4546,4546,meisterfloh/meisterfloh_1919.wav,dass ihm selbst die alte ehrliche aline ein gespenstiges wesen bedünken wollte dem er nicht schnell genug entfliehen könne,das ihm selbst die alte ehrlicher alina ein gespenstisches wesen bedeutung wollte ich nachdem er nicht schnell genug entfliehen können das sein ,0.5263157894736842
4547,4547,meisterfloh/meisterfloh_1920.wav,die alte liess ihn nicht fort weil sie ihm noch ganz geschwind etwas vertrauen müsse was die kleine prinzess angehe »es ist«,die alte ist in nicht warum also immer noch ganz geschwind etwas vertrauen müsse was die kleine prinzessin anne ist ist ,0.4545454545454545
4548,4548,meisterfloh/meisterfloh_1921.wav,sprach die alte vertraulich »es ist nun gewiss dass ihnen lieber herr peregrinus der schöne leuchtende glücksstern aufgegangen,sprach die alte vertraulich ist ist nun gewiss dass ihnen lieber herr peregrinus der schöne leuchtende glucks stern aufgegangen ,0.16666666666666666
4549,4549,meisterfloh/meisterfloh_1922.wav,aber es bleibt nun ihre sache sich den stern günstig zu erhalten als ich der kleinen beteuerte dass,aber es bleibt nur ihre sache sich den stern günstig zu erhalten als ich der kleinen beteuerte dass die ,0.1111111111111111
4550,4550,meisterfloh/meisterfloh_1923.wav,sie ganz erstaunlich in sie verliebt und weit entfernt wären mich heiraten zu wollen,die ganz erstaunlich in sie verliebt weit entfernt während mich heiraten zu wollen ,0.21428571428571427
4551,4551,meisterfloh/meisterfloh_1924.wav,meinte sie dass sie sich nicht eher davon überzeugen und ihnen ihre schöne hand reichen könne bis sie ihr einen wunsch gewährt den,meinte sie dass die sich nicht er davon überzeugen und ihnen ihre schöne hand reichen könne bis sie sich einen wunsch gewährt ,0.17391304347826084
4552,4552,meisterfloh/meisterfloh_1925.wav,sie schon lange im tiefsten herzen trage die kleine behauptet,sie schon lange im tiefsten herzen tragen die kleine behauptet ,0.1
4553,4553,meisterfloh/meisterfloh_1926.wav,sie hätten einen kleinen allerliebsten negerknaben bei sich aufgenommen der aus ihrem dienste entlaufen ich habe dem zwar widersprochen,sie hätten einen kleinen allerliebsten neger knaben bei sich aufgenommen der aus ihrem dienst entlaufen ich habe den zwar widersprochen ,0.21052631578947367
4554,4554,meisterfloh/meisterfloh_1927.wav,sie behauptet aber der bube sei so winzig klein dass er in einer nussschale wohnen könne,aber sie behauptet der bube sei so winzig klein dass er in einer nussschale verhindern könne  ,0.1875
4555,4555,meisterfloh/meisterfloh_1928.wav,diesen knaben nun« – »daraus wird nichts« fuhr peregrinus der längst wusste wo die alte hinauswollte heftig auf,diesen knaben nun daraus wird nichts fuhr peregrinus der längst wusste wo die alte hinaus wolle heftig auf ,0.3333333333333333
4556,4556,meisterfloh/meisterfloh_1929.wav,und verliess stürmisch zimmer und haus es ist eine alte hergebrachte sitte dass der held der geschichte,und verließ stürmisch sommer und raus es ist eine alte hergebracht sitte dass der held der geschichte ,0.2352941176470588
4557,4557,meisterfloh/meisterfloh_1930.wav,ist er von heftiger gemütsbewegung ergriffen hinausläuft in den wald oder wenigstens in das einsam gelegene gebüsch,ist er von heftiger gemütsbewegung ergriffen hinaus läuft in den walzer oder wenigstens in das einsam gelegene typisch ,0.2352941176470588
4558,4558,meisterfloh/meisterfloh_1931.wav,die sitte ist darum gut weil sie im leben wirklich herrscht hiernach konnt es   aber mit herrn,diese sitte ist darum rührt oder weil sie im leben wirklich herrscht hier nach konnte sich aber mit herrn ,0.4117647058823529
4559,4559,meisterfloh/meisterfloh_1932.wav,peregrinus tyss nicht anders begeben als dass er von seinem hause auf dem rossmarkt aus,diesen tut nicht anders bekehrung als dass er von seinem hauser öfter großvorhaben ,0.5333333333333333
4560,4560,meisterfloh/meisterfloh_1933.wav,so lange in einem strich fortrannte bis er die stadt hinter sich und ein nahe gelegenes gebüsch erreicht hatte,so lange in einem sprichwort rannte bis er die stadt hinter sich und einen nahe gelegenen gebüsch erreicht hat  ,0.2631578947368421
4561,4561,meisterfloh/meisterfloh_1934.wav,da es ferner in einer romanhaften historie keinem gebüsch an rauschenden blättern,da es ferner in einer ivan haften hier keinen gebüsch antwort rauschende blättern ,0.5
4562,4562,meisterfloh/meisterfloh_1935.wav,so ist zu denken dass peregrinus das alles an seinem zufluchtsorte fand auf einen bemoosten stein,so ist zu denken dass peregrinus dass alles in seinem zufluchtsorte fand auf einem bemoosten steinen ,0.25
4563,4563,meisterfloh/meisterfloh_1936.wav,der zur hälfte im spiegelhellen bache lag dessen wellen kräuselnd um ihn her plätscherten liess sich peregrinus nieder mit,der zur hälfte im spiegel hellen bach verlag dessen wählen kräuseln um ihn her plätscherten ließ sich peregrinus nieder mit ,0.3684210526315789
4564,4564,meisterfloh/meisterfloh_1937.wav,dem festen vorsatz die seltsamen abenteuer des augenblicks überdenkend den ariadnefaden zu suchen und zu finden,die festen vorsatz die seltsame abenteuer des augenblicks überdenken den arrivierten erfahrungsaustausch und uns zu finden ,0.4375
4565,4565,meisterfloh/meisterfloh_1938.wav,der ihm den rückweg aus dem labyrinth der wunderlichsten rätsel zeigen sollte es mag wohl sein dass das in,die ihm den rückweg aus dem labyrinth der wunderlichen rätsel zeigen sollte es mag wohl sein dass das ,0.15789473684210525
4566,4566,meisterfloh/meisterfloh_1939.wav,abgemessenen pausen wiederkehrende geflüster der büsche das eintönige rauschen der gewässer das gleichmässige klappern einer,erste meist sondern pausen wiederkehrende gesichter der tische es eintönigem rauschen werke besser das gleichmäßige klappern eine ,0.7333333333333333
4567,4567,meisterfloh/meisterfloh_1940.wav,entfernten mühle bald sich als grundton gestaltet nach dem sich die gedanken zügeln und formen,entfernten mühle weil sich als grundton gestaltet rieben sich die gedanken zu und formen ,0.26666666666666666
4568,4568,meisterfloh/meisterfloh_1941.wav,so dass sie nicht mehr ohne rhythmus und takt durcheinanderbrausen sondern zu deutlicher melodie werden so kam denn auch peregrinus,das hier nicht mehr uno aus takt durcheinander pausen sondern dieser deutlicher minute hätte so kam denn aus wäre ,0.65
4569,4569,meisterfloh/meisterfloh_1942.wav,sprach peregrinus zu sich selbst »ein phantastischer märchenschreiber könnte nicht tollere verwirrtere begebenheiten ersinnen,sprach peregrinus zu sich selbst einen phantastischer märchen schreiber könnte nicht teurer verwirrendere begebenheiten ersinnen ,0.35714285714285715
4570,4570,meisterfloh/meisterfloh_1943.wav,als ich sie in dem geringen zeitraum von wenigen tagen wirklich erlebt habe – die anmut das entzücken,als ich sie in dem geringen zeitraum von wenigen tagen wirklich erlebt die anmut das entzücken ,0.1111111111111111
4571,4571,meisterfloh/meisterfloh_1944.wav,die liebe selbst kommt dem einsiedlerischen misogyn entgegen und ein blick ein wort reicht hin,die liebe selbst zu kommen zeitigen einsieht lyrischen jesu grüne entgegnung link ins doch ein wort reicht hin ,0.7333333333333333
4572,4572,meisterfloh/meisterfloh_1945.wav,flammen in seiner brust anzufachen deren marter er scheute ohne sie zu kennen aber ort zeit,flandern in seiner plus anzufachen deren marter ihr scheute großer zu kennen aber frau rückt zeit ,0.4375
4573,4573,meisterfloh/meisterfloh_1946.wav,die ganze erscheinung des fremden verführerischen wesens ist so geheimnisvoll dass ein seltsamer zauber sichtbarlich einzugreifen,die ganze erscheinung des rembrandt verführerischen wesentlich so geheimnisvolle doch dass ein seltsamer zauber sich wahrlich einzugreifen ,0.4375
4574,4574,meisterfloh/meisterfloh_1947.wav,scheint und nicht lange dauert es so zeigt ein kleines winziges sonst   tier,ist entscheidend und nicht lange dauert es so zeigt ein kleines winziges sonst verachtetes tier ,0.2307692307692308
4575,4575,meisterfloh/meisterfloh_1948.wav,wissenschaft verstand ja eine wunderbare magische kraft und dieses tier spricht von dingen,wissenschaft verstand ja eine wunderbare magische hat und dieses tier spricht von dingen ,0.07692307692307693
4576,4576,meisterfloh/meisterfloh_1949.wav,die allen gewöhnlichen begriffen unerfasslich sind,die allen gewöhnlichen begriffen und erfasst sind ,0.3333333333333333
4577,4577,meisterfloh/meisterfloh_1950.wav,auf eine weise als sei das alles nur das tausendmal wiederholte gestern und heute,auf eine weise als sei das alles nunmehr das tausendmal wird müssen motor gestern und heute ,0.2857142857142857
4578,4578,meisterfloh/meisterfloh_1951.wav,des gemeinen lebens hinter der bratenschüssel und der weinflasche »bin ich dem schwungrad zu nahe gekommen,ist meines lebens hinter der braten schüssel und der weinflasche in aus dem schwingen rat zuhörer gekommen ,0.5625
4579,4579,meisterfloh/meisterfloh_1952.wav,das finstre unbekannte mächte treiben und hat es mich erfasst in seinen schwingungen sollte man nicht glauben,das finstere unbekannte mächte treiben und hat es mich erfassten seinen schwingungen sollte man nicht glauben ,0.17647058823529413
4580,4580,meisterfloh/meisterfloh_1953.wav,man müsse über derlei dinge wenn sie das leben durchschneiden den verstand verlieren –,wenn man müsse über derlei dinge wenn sie das lebende durchschneiden den verstand verloren  ,0.2857142857142857
4581,4581,meisterfloh/meisterfloh_1954.wav,und doch befinde ich mich ganz wohl dabei ja es fällt mir gar nicht sonderlich mehr auf dass ein flohkönig,und doch befinde ich mich ganz sowohl dabei ja es mir gar nicht sonderlich mehr auf das einen flug ,0.25
4582,4582,meisterfloh/meisterfloh_1955.wav,sich in meinen schutz begeben und dafür ein geheimnis anvertraut hat das mir das geheimnis der innern gedanken erschliesst,die nicht sich in meinem schutz begeben und dafür ein geheimnis anvertraut hat dass mir das geheimnis der inneren gedanken erschließt ,0.3157894736842105
4583,4583,meisterfloh/meisterfloh_1956.wav,und so mich über allen trug des lebens erhebt – wohin wird kann aber das alles führen,und so mich über allen des lebens erhebt wohin in führen kann das alles führen ,0.29411764705882354
4584,4584,meisterfloh/meisterfloh_1957.wav,wie wenn hinter dieser wunderlichen maske eines flohs ein böser dämon stäke,wie wenn hinter dieser wunderlichen maske eines floß einwirken müllsack dämon stecke ,0.3333333333333333
4585,4585,meisterfloh/meisterfloh_1958.wav,der mich verlocken wollte ins verderben der darauf ausginge mir alles liebesglück das in dörtjes besitz mir erblühen könnte,der mich verlocken wollte ins verderben der darauf ausginge mir alles liebesglück das innerdeutsches deutsches besitz mir erblühen könnte ,0.10526315789473684
4586,4586,meisterfloh/meisterfloh_1959.wav,zu rauben auf schnöde weise – wär es nicht besser sich des kleinen ungetüms gleich zu entledigen«,zu rauben auf schnöde weise wer es nicht besser sich des kleinen ungetüms gleich zu entledigen  ,0.17647058823529413
4587,4587,meisterfloh/meisterfloh_1960.wav,»das war« unterbrach meister floh das selbstgespräch des peregrinus »das war ein sehr unfeiner gedanke herr peregrinus tyss,das war noch unterbrach meister flut das selbstgespräch innere redners das zwar ein sehr und feiner gedanke herr peregrinus stößt ,0.6111111111111112
4588,4588,meisterfloh/meisterfloh_1961.wav,glaubt ihr dass das geheimnis welches ich euch anvertraute ein geringes ist,glaubt ihr dass das geheimnis welches ich euch anvertraute ein geringes ist ,0.0
4589,4589,meisterfloh/meisterfloh_1962.wav,kann euch dies geschenk nicht als das entscheidendste kennzeichen meiner aufrichtigen freundschaft gelten schämt euch,kann euch dies geschenk nicht als das entscheidendste kennzeichnung meiner aufrichtigen freundschaft gelten schämt euch ,0.06666666666666668
4590,4590,meisterfloh/meisterfloh_1963.wav,dass ihr so misstrauisch seid ihr verwundert euch über den verstand,das ihr so misstrauisch seit hier wundert euch über den verstand ,0.3636363636363637
4591,4591,meisterfloh/meisterfloh_1964.wav,über die geisteskraft eines winzigen sonst verachteten tierchens und das zeugt,über die geisteskräfte eines einzigen sonst etwa achtzig tierseuchen ins und das zeugt ,0.5454545454545454
4592,4592,meisterfloh/meisterfloh_1965.wav,nehmt es mir nicht übel wenigstens von der beschränktheit eurer wissenschaftlichen bildung,dahingehend es mir nicht übel wenigstens von der beschränktheit eurer wissenschaftlichen reagiert ,0.16666666666666666
4593,4593,meisterfloh/meisterfloh_1966.wav,ich wollte ihr hättet was die denkende sich willkürlich bestimmende seele der tiere betrifft den griechischen philo,ich wollte ihr hätte aus der denke unter sich willkürlich bestimmende fehlende teure betrifft den griechischen zyprioten ,0.5294117647058824
4594,4594,meisterfloh/meisterfloh_1967.wav,oder wenigstens   hieronymi rorarii abhandlung ›quod animalia bruta ratione utantur melius homine‹,oder wenigstens das rolle sanierung radio free abhandlung quote animalischer ja rationen anton tour milieus familie sein ,1.1666666666666667
4595,4595,meisterfloh/meisterfloh_1968.wav,oder dessen ›oratio pro muribus‹ gelesen,unterdessen in radio free durchgehen lassen ,1.0
